id,more_than_50k
36698,0.0029775400180369616
36699,0.28087836503982544
36700,0.25641074776649475
36701,0.2011423110961914
36702,0.021082906052470207
36703,0.013191214762628078
36704,0.007108140271157026
36705,0.968343198299408
36706,0.00489607872441411
36707,0.08950242400169373
36708,0.4347217381000519
36709,0.006501894444227219
36710,0.0790940672159195
36711,0.008339921943843365
36712,0.7454829216003418
36713,0.13776476681232452
36714,0.0013294212985783815
36715,0.05833951383829117
36716,0.2973605692386627
36717,0.04319052770733833
36718,0.10802295058965683
36719,0.20230849087238312
36720,0.009438532404601574
36721,0.8442276120185852
36722,0.9849377870559692
36723,0.8711591362953186
36724,0.00632414361461997
36725,0.9945186972618103
36726,0.039038561284542084
36727,0.0199680645018816
36728,0.8476487994194031
36729,0.23459243774414062
36730,0.03552180528640747
36731,0.026478758081793785
36732,0.04760497063398361
36733,0.007882186211645603
36734,0.49306201934814453
36735,0.9937795996665955
36736,0.009210105054080486
36737,0.09175550937652588
36738,0.0021102330647408962
36739,0.7423574924468994
36740,0.004990353714674711
36741,0.01076989620923996
36742,0.18873029947280884
36743,0.007788119837641716
36744,0.003026938298717141
36745,0.018151743337512016
36746,0.4651356637477875
36747,0.2548249065876007
36748,0.6778581142425537
36749,0.011593296192586422
36750,0.5301368236541748
36751,0.01341032050549984
36752,0.02939414046704769
36753,0.0074879382736980915
36754,0.5743159651756287
36755,0.0801948681473732
36756,0.0037822348531335592
36757,0.003833991242572665
36758,0.008473861031234264
36759,0.005024202633649111
36760,0.1367601901292801
36761,0.3570927381515503
36762,0.0449623167514801
36763,0.690062403678894
36764,0.7978291511535645
36765,0.013110334984958172
36766,0.004569522105157375
36767,0.7910176515579224
36768,0.021501898765563965
36769,0.11585894227027893
36770,0.5822881460189819
36771,0.0018481963779777288
36772,0.7785099744796753
36773,0.9934301972389221
36774,0.04691988602280617
36775,0.1448567509651184
36776,0.018091248348355293
36777,0.017207704484462738
36778,0.05783170461654663
36779,0.17257294058799744
36780,0.003274694085121155
36781,0.3740382492542267
36782,0.023388098925352097
36783,0.002341827377676964
36784,0.06647764891386032
36785,0.0344148650765419
36786,0.32126525044441223
36787,0.3261931240558624
36788,0.07390674948692322
36789,0.11504090577363968
36790,0.04658796265721321
36791,0.6095200777053833
36792,0.0058822426944971085
36793,0.6210893988609314
36794,9.220291394740343e-4
36795,0.008885693736374378
36796,0.010556996800005436
36797,0.23684188723564148
36798,0.10341749340295792
36799,0.01260103564709425
36800,0.9693866968154907
36801,0.5746802091598511
36802,0.0013684637378901243
36803,0.013737965375185013
36804,0.037684328854084015
36805,0.010311681777238846
36806,0.020174404606223106
36807,0.040327996015548706
36808,0.011827100068330765
36809,0.48012232780456543
36810,0.4211435317993164
36811,0.23726031184196472
36812,0.1760471612215042
36813,0.2574138939380646
36814,0.0020650033839046955
36815,0.22024798393249512
36816,0.006416655611246824
36817,0.1466009020805359
36818,0.9355381727218628
36819,0.03991201892495155
36820,0.29405075311660767
36821,0.014074726030230522
36822,0.002101810183376074
36823,0.23088997602462769
36824,0.03741913661360741
36825,0.3209312856197357
36826,0.06725004315376282
36827,0.02818717621266842
36828,0.1775408536195755
36829,0.21227876842021942
36830,0.002459064358845353
36831,0.9166291952133179
36832,0.1991889625787735
36833,0.05403640866279602
36834,0.6033105254173279
36835,0.08363059908151627
36836,0.4080175757408142
36837,0.9399824142456055
36838,0.0039719888009130955
36839,0.12049990892410278
36840,0.3616028428077698
36841,0.8177343010902405
36842,0.2208104431629181
36843,0.0036032898351550102
36844,0.7661981582641602
36845,0.06557045876979828
36846,0.02301894687116146
36847,0.4859604835510254
36848,0.17426393926143646
36849,0.9817806482315063
36850,0.007382621057331562
36851,0.036877088248729706
36852,0.0067944834008812904
36853,0.2061893194913864
36854,0.5306947231292725
36855,0.06808853894472122
36856,0.004673009272664785
36857,0.013611984439194202
36858,0.03269275277853012
36859,0.001445269794203341
36860,0.26570695638656616
36861,0.03763267397880554
36862,0.8499804139137268
36863,0.3193780779838562
36864,0.007879180833697319
36865,0.012897366657853127
36866,0.005790303461253643
36867,0.06470555812120438
36868,0.3976164758205414
36869,0.030384207144379616
36870,0.010584317147731781
36871,0.3670397102832794
36872,0.24491514265537262
36873,0.01860314980149269
36874,0.004389130510389805
36875,0.8391298055648804
36876,0.18423213064670563
36877,0.30013352632522583
36878,0.7353647947311401
36879,0.01349513977766037
36880,0.4796549081802368
36881,0.017980819568037987
36882,0.9160414338111877
36883,0.0016977837076410651
36884,0.24332624673843384
36885,0.006953692529350519
36886,0.10863626003265381
36887,0.002034627366811037
36888,0.0013086399994790554
36889,0.0047548389993608
36890,0.01330453809350729
36891,0.5195479393005371
36892,0.0035107892472296953
36893,0.38263747096061707
36894,0.001659914618358016
36895,0.06499151885509491
36896,0.01746669039130211
36897,0.01879706420004368
36898,0.009358905255794525
36899,0.055972665548324585
36900,0.3877728581428528
36901,0.013630717992782593
36902,0.9759238362312317
36903,0.019722824916243553
36904,0.5388730764389038
36905,0.35817816853523254
36906,0.0077824764885008335
36907,0.02525508403778076
36908,0.07253299653530121
36909,0.14976155757904053
36910,0.1315275877714157
36911,0.001383563387207687
36912,0.38712891936302185
36913,0.002357783494517207
36914,0.0658639445900917
36915,0.15478786826133728
36916,0.005940362345427275
36917,0.17121069133281708
36918,0.0010890854755416512
36919,0.028336675837635994
36920,0.25444844365119934
36921,0.11511383950710297
36922,0.6125435829162598
36923,0.013830401003360748
36924,0.008663338609039783
36925,0.014355053193867207
36926,0.0975285992026329
36927,0.017320973798632622
36928,0.011002404615283012
36929,0.050162751227617264
36930,0.00422443263232708
36931,0.005073050037026405
36932,0.26535966992378235
36933,0.7231572270393372
36934,0.001570290420204401
36935,0.05015632137656212
36936,0.006647410336881876
36937,0.0014572642976418138
36938,0.0015723970718681812
36939,0.8252400755882263
36940,0.005150374956429005
36941,0.9860667586326599
36942,0.7491699457168579
36943,0.007643132470548153
36944,0.6421018242835999
36945,0.008970321156084538
36946,0.1645980179309845
36947,0.5554584264755249
36948,0.10291286557912827
36949,0.41008666157722473
36950,0.8076119422912598
36951,0.007966572418808937
36952,0.20148052275180817
36953,0.031492121517658234
36954,0.02726576291024685
36955,0.18697933852672577
36956,0.024743065237998962
36957,0.0025394184049218893
36958,0.06179790571331978
36959,0.028282787650823593
36960,0.01889222115278244
36961,0.0025142603553831577
36962,0.010560554452240467
36963,0.00272050010971725
36964,0.30431047081947327
36965,0.1719430834054947
36966,0.07572440803050995
36967,0.10745341330766678
36968,0.7640280723571777
36969,0.031587887555360794
36970,0.03929560258984566
36971,0.025431660935282707
36972,0.4956801235675812
36973,0.3727428913116455
36974,0.1784203201532364
36975,0.07137756049633026
36976,0.02481074444949627
36977,0.012984495609998703
36978,0.14601267874240875
36979,0.021901078522205353
36980,0.4353683590888977
36981,0.04138926789164543
36982,0.07153254002332687
36983,0.4971095323562622
36984,0.18977822363376617
36985,0.4715135097503662
36986,0.5788703560829163
36987,0.0685751885175705
36988,0.01151693519204855
36989,0.15227946639060974
36990,0.16534748673439026
36991,0.014387440867722034
36992,0.4272457957267761
36993,0.0030898565892130136
36994,0.012018363922834396
36995,0.05616217479109764
36996,0.00426517752930522
36997,0.16393359005451202
36998,0.024828610941767693
36999,0.6552914977073669
37000,0.21932171285152435
37001,0.7276879549026489
37002,0.006809185724705458
37003,0.6170310974121094
37004,0.06414112448692322
37005,0.03183162957429886
37006,0.004241055343300104
37007,0.03354028984904289
37008,0.27570852637290955
37009,0.010177364572882652
37010,0.6875857710838318
37011,0.722609281539917
37012,0.03124658763408661
37013,0.006907530128955841
37014,0.16972799599170685
37015,0.007639147341251373
37016,0.17279474437236786
37017,0.020838171243667603
37018,0.3294741213321686
37019,0.07627251744270325
37020,0.02761811576783657
37021,0.4676557183265686
37022,0.05382236838340759
37023,0.003920489922165871
37024,0.7540687918663025
37025,0.2932226359844208
37026,0.004179214593023062
37027,0.8024603724479675
37028,0.6186643242835999
37029,0.08860765397548676
37030,0.15441633760929108
37031,0.02540256455540657
37032,0.0029659392312169075
37033,0.5697069764137268
37034,0.08998993039131165
37035,0.1654963493347168
37036,0.032309845089912415
37037,0.0016688687028363347
37038,0.006358230020850897
37039,0.0028056828305125237
37040,0.7501826882362366
37041,0.0020519120153039694
37042,0.9914500117301941
37043,0.001866485457867384
37044,0.8924815654754639
37045,0.0027158933226019144
37046,0.0013881517807021737
37047,0.007310947868973017
37048,0.0015251297736540437
37049,0.25503721833229065
37050,0.030545059591531754
37051,0.6532785296440125
37052,0.0020988858304917812
37053,0.0020577358081936836
37054,0.9919993281364441
37055,0.27638721466064453
37056,0.2074972242116928
37057,0.29217588901519775
37058,0.19248150289058685
37059,0.07933638244867325
37060,0.2879681885242462
37061,0.29999810457229614
37062,0.01758722774684429
37063,0.3478693664073944
37064,0.02530267834663391
37065,0.02773766964673996
37066,0.17697447538375854
37067,0.9907055497169495
37068,0.017724988982081413
37069,0.18439099192619324
37070,0.0013274798402562737
37071,0.0014547061873599887
37072,0.00614832853898406
37073,0.04615481570363045
37074,0.015761058777570724
37075,0.86281585693359375
37076,0.06121157109737396
37077,0.181669220328331
37078,0.0014637523563578725
37079,0.930299699306488
37080,0.14685244858264923
37081,0.05548408254981041
37082,0.24168170988559723
37083,0.10371729731559753
37084,0.19290904700756073
37085,0.009102039970457554
37086,0.6764875650405884
37087,0.1355668157339096
37088,0.044586777687072754
37089,0.03330475464463234
37090,0.09105058014392853
37091,0.21745233237743378
37092,0.1122547835111618
37093,0.5814637541770935
37094,0.09180187433958054
37095,0.007814313285052776
37096,0.019899146631360054
37097,0.016540691256523132
37098,0.030799509957432747
37099,0.002714600646868348
37100,0.23401880264282227
37101,0.9308717250823975
37102,0.4403204321861267
37103,0.13370025157928467
37104,0.3068559765815735
37105,0.7345342040061951
37106,0.004408792592585087
37107,0.12569348514080048
37108,0.0015777504304423928
37109,0.07383199036121368
37110,0.33713018894195557
37111,0.41543129086494446
37112,0.029533276334404945
37113,0.028572356328368187
37114,0.08538547903299332
37115,0.11320057511329651
37116,0.029996145516633987
37117,0.13076046109199524
37118,0.0011162598384544253
37119,0.19245480000972748
37120,0.0011978192487731576
37121,0.8272445201873779
37122,0.48680904507637024
37123,0.09053464233875275
37124,0.009178191423416138
37125,0.004343652166426182
37126,0.008869175799190998
37127,0.4619807302951813
37128,0.060443609952926636
37129,0.001363603980280459
37130,0.061707742512226105
37131,0.019409915432333946
37132,0.2689909338951111
37133,0.09070417284965515
37134,0.08004380762577057
37135,0.10206851363182068
37136,0.21019309759140015
37137,0.003320538206025958
37138,0.07836903631687164
37139,0.48172396421432495
37140,0.004403755534440279
37141,0.015529120340943336
37142,0.03981538116931915
37143,0.0010178607190027833
37144,0.11509982496500015
37145,0.21212343871593475
37146,0.016489287838339806
37147,0.009119706228375435
37148,0.3814956545829773
37149,0.0033714415039867163
37150,0.013123130425810814
37151,0.9833559989929199
37152,0.0359468087553978
37153,0.5776494741439819
37154,0.05970354750752449
37155,0.268934965133667
37156,0.0427321158349514
37157,0.019715044647455215
37158,0.035497717559337616
37159,0.04237581044435501
37160,0.01698136143386364
37161,0.04478267580270767
37162,0.8867871165275574
37163,0.015820641070604324
37164,0.9925008416175842
37165,0.03938395529985428
37166,0.31834107637405396
37167,0.706219494342804
37168,0.007873938418924809
37169,0.017254522070288658
37170,0.015842899680137634
37171,0.015668530017137527
37172,0.6647895574569702
37173,0.025365445762872696
37174,0.0058136750012636185
37175,0.4053989350795746
37176,0.2938235104084015
37177,0.9931636452674866
37178,0.09054158627986908
37179,0.05363577604293823
37180,0.004098585806787014
37181,0.008134344592690468
37182,0.43769118189811707
37183,0.0012556823203340173
37184,0.4969322979450226
37185,0.055820032954216
37186,0.0010298769921064377
37187,0.0018051621736958623
37188,0.5987158417701721
37189,0.008342293091118336
37190,0.2434205710887909
37191,0.005096383858472109
37192,0.728571355342865
37193,0.06799429655075073
37194,0.07730061560869217
37195,0.5427400469779968
37196,0.2317029982805252
37197,0.09092444181442261
37198,0.016617441549897194
37199,0.9937340617179871
37200,0.014553888700902462
37201,0.0018541886238381267
37202,0.4870137870311737
37203,0.023929502815008163
37204,0.4925995171070099
37205,0.01313166692852974
37206,0.005017125513404608
37207,0.002339657163247466
37208,0.023807568475604057
37209,0.05465298518538475
37210,0.9894543886184692
37211,0.6112780570983887
37212,0.0872807726264
37213,0.061835236847400665
37214,0.12375732511281967
37215,0.9642534852027893
37216,0.0013262672582641244
37217,0.046881068497896194
37218,0.8950254321098328
37219,0.01984044350683689
37220,0.42636236548423767
37221,0.08490580320358276
37222,0.001848216517828405
37223,0.002629687078297138
37224,0.01039402186870575
37225,0.009028752334415913
37226,0.15666820108890533
37227,0.013581652194261551
37228,0.008945692330598831
37229,0.07985319197177887
37230,0.0016913305735215545
37231,0.2705884277820587
37232,0.9438365697860718
37233,0.9914166331291199
37234,0.6258571147918701
37235,0.0034467705991119146
37236,0.45815372467041016
37237,0.11847641319036484
37238,0.05133770406246185
37239,0.11260304600000381
37240,0.2297462671995163
37241,0.6583937406539917
37242,0.01624780148267746
37243,0.013404176570475101
37244,0.056513573974370956
37245,0.13956108689308167
37246,0.02355271950364113
37247,0.05292558670043945
37248,0.4055142104625702
37249,0.004506634082645178
37250,0.5481714606285095
37251,0.1297452300786972
37252,0.09665419906377792
37253,0.0398574024438858
37254,0.21585790812969208
37255,0.18166817724704742
37256,0.014940676279366016
37257,0.0027165324427187443
37258,0.16202539205551147
37259,0.9856178164482117
37260,0.5453399419784546
37261,0.0032750240061432123
37262,0.02605719491839409
37263,0.9940736889839172
37264,0.05793934687972069
37265,0.17501255869865417
37266,0.018671857193112373
37267,0.0016941935755312443
37268,0.14619527757167816
37269,0.0022867098450660706
37270,0.01999511569738388
37271,0.5111600160598755
37272,0.024881524965167046
37273,0.07110216468572617
37274,0.022232942283153534
37275,0.6516273021697998
37276,0.5864180326461792
37277,0.4208313524723053
37278,0.4284498393535614
37279,0.020391792058944702
37280,0.09546409547328949
37281,0.2591407299041748
37282,0.019122201949357986
37283,0.0060498989187181
37284,0.016806963831186295
37285,0.00345157110132277
37286,0.24590666592121124
37287,0.5280504822731018
37288,0.005474661942571402
37289,0.012937524355947971
37290,0.06267943978309631
37291,0.025289203971624374
37292,0.9941923022270203
37293,0.0024292506277561188
37294,0.4144175946712494
37295,0.010175015777349472
37296,0.014432433992624283
37297,0.0022189589217305183
37298,0.7164620161056519
37299,0.10505221784114838
37300,0.029845556244254112
37301,0.2493259608745575
37302,0.20276667177677155
37303,0.046385232359170914
37304,0.011460982263088226
37305,0.03130953758955002
37306,0.001147843198850751
37307,0.001813993090763688
37308,0.27247118949890137
37309,0.7783257365226746
37310,0.04613004997372627
37311,0.04227352887392044
37312,0.0013997989008203149
37313,0.0037418638821691275
37314,0.007691563107073307
37315,0.001256470801308751
37316,0.029165713116526604
37317,0.3728561997413635
37318,0.008752712048590183
37319,0.24399197101593018
37320,0.10915839672088623
37321,0.12169183790683746
37322,0.0027469375636428595
37323,0.001548691769130528
37324,0.005007724743336439
37325,0.07045719027519226
37326,0.018105467781424522
37327,0.04710209742188454
37328,0.9940027594566345
37329,0.05565333738923073
37330,0.017087943851947784
37331,0.016825633123517036
37332,0.07399030774831772
37333,0.0126064233481884
37334,0.8368303179740906
37335,0.8197706341743469
37336,0.03100929595530033
37337,0.32179346680641174
37338,0.004954500123858452
37339,0.003416975261643529
37340,0.9428384304046631
37341,0.7103789448738098
37342,0.00682822847738862
37343,0.6797190308570862
37344,0.9920663833618164
37345,0.329547256231308
37346,0.7218859195709229
37347,0.773773729801178
37348,0.027998706325888634
37349,0.5902112126350403
37350,0.0010900030611082911
37351,0.12488066405057907
37352,0.099274180829525
37353,0.42370182275772095
37354,0.6857970952987671
37355,0.06304704397916794
37356,0.0011175036197528243
37357,0.009722143411636353
37358,0.001544499071314931
37359,0.06979255378246307
37360,0.009215385653078556
37361,0.02958638407289982
37362,0.32918041944503784
37363,0.005124866496771574
37364,0.32966628670692444
37365,9.445826872251928e-4
37366,0.17412269115447998
37367,0.6067521572113037
37368,0.14040622115135193
37369,0.0015157575253397226
37370,0.023993687704205513
37371,0.3698011040687561
37372,0.05745042860507965
37373,0.0011484463466331363
37374,0.39308425784111023
37375,0.10374045372009277
37376,0.6330980062484741
37377,0.09713492542505264
37378,0.07729928195476532
37379,0.15898184478282928
37380,0.03641318157315254
37381,0.19459599256515503
37382,0.5107777714729309
37383,0.014521392062306404
37384,0.0021129909437149763
37385,0.0034671269822865725
37386,0.020796312019228935
37387,0.021502628922462463
37388,0.06139093637466431
37389,0.0033500604331493378
37390,0.027608001604676247
37391,0.7015856504440308
37392,0.013282721862196922
37393,0.6853060126304626
37394,0.013334391638636589
37395,0.20231425762176514
37396,0.5835253596305847
37397,0.0037873643450438976
37398,0.027502715587615967
37399,0.0013213229831308126
37400,0.05147889629006386
37401,0.9672508835792542
37402,0.0014625159092247486
37403,0.5036709308624268
37404,0.3352552354335785
37405,0.0021638956386595964
37406,0.7386699914932251
37407,0.04811222106218338
37408,0.001257711322978139
37409,0.039949338883161545
37410,0.6390741467475891
37411,0.6584286093711853
37412,0.30740681290626526
37413,0.08037945628166199
37414,0.3135119080543518
37415,0.7190876603126526
37416,0.623614490032196
37417,0.9755241274833679
37418,0.2763392925262451
37419,0.6927117705345154
37420,0.002188252517953515
37421,0.6228851079940796
37422,0.028401300311088562
37423,0.01636003702878952
37424,0.06390485167503357
37425,0.9857532978057861
37426,0.065193772315979
37427,0.0014288435922935605
37428,0.4247204661369324
37429,0.001404822338372469
37430,0.8049512505531311
37431,0.8937920331954956
37432,0.0035039412323385477
37433,0.031277455389499664
37434,0.35983070731163025
37435,0.6629776358604431
37436,0.00573193933814764
37437,0.08615098893642426
37438,0.002484541153535247
37439,0.25081080198287964
37440,0.026071276515722275
37441,0.022930925711989403
37442,0.7788592576980591
37443,0.5238935351371765
37444,0.17552444338798523
37445,0.8091697692871094
37446,0.1379176676273346
37447,0.0017121335258707404
37448,0.02838200516998768
37449,0.04193850979208946
37450,0.20977947115898132
37451,0.0035618997644633055
37452,0.001289853360503912
37453,0.7513898611068726
37454,0.6058850288391113
37455,0.37791943550109863
37456,0.20176240801811218
37457,0.023937895894050598
37458,0.023266347125172615
37459,0.002473552478477359
37460,0.020061125978827477
37461,0.8549965620040894
37462,0.276374876499176
37463,0.12399643659591675
37464,0.002483711577951908
37465,0.06353072822093964
37466,0.4873630702495575
37467,0.008022194728255272
37468,0.22073978185653687
37469,0.02716105245053768
37470,0.7516501545906067
37471,0.001895020715892315
37472,0.003005468752235174
37473,0.0017321421764791012
37474,0.05081281065940857
37475,0.017191454768180847
37476,0.04866557940840721
37477,0.004179821815341711
37478,0.701073169708252
37479,0.0026921711396425962
37480,0.730869710445404
37481,0.8658806681632996
37482,0.3017137050628662
37483,0.43257763981819153
37484,0.13344256579875946
37485,0.037265148013830185
37486,0.015529141761362553
37487,0.019929189234972
37488,0.9913007616996765
37489,0.04294440895318985
37490,0.8353411555290222
37491,0.0010546674020588398
37492,0.0021833386272192
37493,0.002458437578752637
37494,0.9743794202804565
37495,0.028389310464262962
37496,0.010797124356031418
37497,0.0020633002277463675
37498,0.015659663826227188
37499,0.30062633752822876
37500,0.3325118124485016
37501,0.1620066612958908
37502,0.018351301550865173
37503,0.03698282688856125
37504,0.7262329459190369
37505,0.17913904786109924
37506,0.42217954993247986
37507,0.062258280813694
37508,0.0012352389749139547
37509,0.0074846819043159485
37510,0.9798977971076965
37511,0.08226484805345535
37512,0.750282883644104
37513,0.3072490394115448
37514,0.3575049638748169
37515,0.0036644553765654564
37516,0.0036127129569649696
37517,0.903315544128418
37518,0.004488152451813221
37519,0.0037385181058198214
37520,0.5035146474838257
37521,0.26846063137054443
37522,0.08825954794883728
37523,0.006146726198494434
37524,0.09708420932292938
37525,0.14888954162597656
37526,0.05320759862661362
37527,0.11040596663951874
37528,0.023840907961130142
37529,0.009567081928253174
37530,0.7811212539672852
37531,0.0068219671957194805
37532,0.0017669128719717264
37533,0.012394257821142673
37534,0.013896817341446877
37535,0.9878000020980835
37536,0.012542628683149815
37537,0.011361157521605492
37538,0.00987381674349308
37539,0.010627633891999722
37540,0.3716108798980713
37541,0.7876735329627991
37542,0.5915355086326599
37543,0.0013866237131878734
37544,0.01393206138163805
37545,0.0033975678961724043
37546,0.006769978441298008
37547,0.15436479449272156
37548,0.13602785766124725
37549,0.006389589514583349
37550,0.5910434722900391
37551,0.0059507302939891815
37552,0.06279415637254715
37553,0.059291452169418335
37554,0.0030563578475266695
37555,0.003051002509891987
37556,0.9863247275352478
37557,0.1614617258310318
37558,0.12593695521354675
37559,0.08072739839553833
37560,0.7206807136535645
37561,0.6170084476470947
37562,0.8358566761016846
37563,0.01815318688750267
37564,0.9095680713653564
37565,0.5245143175125122
37566,0.0015847152099013329
37567,0.023444877937436104
37568,0.006080524064600468
37569,0.9933770298957825
37570,0.28162136673927307
37571,0.8447864055633545
37572,0.40528804063796997
37573,0.14611908793449402
37574,0.006772495806217194
37575,0.9959850311279297
37576,0.08138240873813629
37577,0.005349970888346434
37578,0.2443639636039734
37579,0.05218595638871193
37580,0.15794074535369873
37581,0.03435717150568962
37582,0.009468989446759224
37583,0.24310733377933502
37584,0.022890614345669746
37585,0.011501229368150234
37586,0.8185446858406067
37587,0.13654692471027374
37588,0.24128170311450958
37589,0.986534595489502
37590,0.0034785892348736525
37591,0.05025137588381767
37592,0.04002266377210617
37593,0.08959576487541199
37594,0.2984349727630615
37595,0.08539104461669922
37596,0.06567022949457169
37597,0.0782281830906868
37598,0.0027277402114123106
37599,0.0622214637696743
37600,0.2447333037853241
37601,0.01640053279697895
37602,0.16344593465328217
37603,0.9911180138587952
37604,0.5106059908866882
37605,0.002723912475630641
37606,0.0025785802863538265
37607,0.018598126247525215
37608,0.001249670167453587
37609,0.014670849777758121
37610,0.006083776243031025
37611,0.03544696047902107
37612,0.015026303939521313
37613,0.42771080136299133
37614,0.002390280831605196
37615,0.011542481370270252
37616,0.8334863185882568
37617,0.8519811630249023
37618,0.003083023941144347
37619,0.4848109483718872
37620,0.630303680896759
37621,0.013299417681992054
37622,0.9711613059043884
37623,0.0016440245090052485
37624,0.044507261365652084
37625,0.014006483368575573
37626,0.3277616500854492
37627,0.0030397449154406786
37628,0.27972713112831116
37629,0.003122808411717415
37630,0.9545487761497498
37631,0.6640541553497314
37632,0.7677795886993408
37633,0.28649136424064636
37634,0.010586514137685299
37635,0.02022518403828144
37636,0.16339710354804993
37637,0.005812168121337891
37638,0.22583724558353424
37639,0.05230574682354927
37640,0.1292017549276352
37641,0.0646805539727211
37642,0.05732685700058937
37643,0.7480359077453613
37644,0.7383465766906738
37645,0.37891772389411926
37646,0.0014901621034368873
37647,0.035086739808321
37648,0.001013943343423307
37649,0.03411305695772171
37650,0.01102280430495739
37651,0.7216063141822815
37652,0.8035822510719299
37653,0.037479519844055176
37654,0.2295559048652649
37655,0.7645788788795471
37656,0.9863570928573608
37657,0.5380128622055054
37658,0.06640595197677612
37659,0.31238406896591187
37660,0.014705679379403591
37661,0.14264659583568573
37662,0.02794581651687622
37663,0.08138082176446915
37664,0.022754723206162453
37665,0.03380569815635681
37666,0.001280133263207972
37667,0.06930495798587799
37668,0.0024681072682142258
37669,0.20333465933799744
37670,0.008104261010885239
37671,0.5106157660484314
37672,0.0015494691906496882
37673,0.21344858407974243
37674,0.0022217659279704094
37675,0.03807418420910835
37676,0.4411869943141937
37677,0.03136477246880531
37678,0.06073593348264694
37679,0.01131140161305666
37680,0.7335143089294434
37681,0.021085815504193306
37682,0.06586885452270508
37683,0.013652333989739418
37684,0.004182200413197279
37685,0.7065681219100952
37686,0.47338202595710754
37687,0.24820780754089355
37688,0.6337272524833679
37689,0.1917644441127777
37690,0.7029812932014465
37691,0.7412499189376831
37692,0.5566444396972656
37693,0.06492772698402405
37694,0.5650816559791565
37695,0.6209198832511902
37696,0.058005400002002716
37697,0.009327246807515621
37698,0.03126636892557144
37699,0.9569932818412781
37700,0.0757918655872345
37701,0.7089812755584717
37702,0.15924285352230072
37703,0.9683861136436462
37704,0.714958667755127
37705,0.4219898581504822
37706,0.07931578159332275
37707,0.03777438402175903
37708,0.08041834086179733
37709,0.2308770716190338
37710,0.7954555153846741
37711,0.004106981214135885
37712,0.38510861992836
37713,0.5965026021003723
37714,0.23481912910938263
37715,0.007620427757501602
37716,0.6366902589797974
37717,0.001344667631201446
37718,0.001420687884092331
37719,0.6140927672386169
37720,0.002888868097215891
37721,0.026160428300499916
37722,0.9912262558937073
37723,0.024162940680980682
37724,0.5499064326286316
37725,0.3674803078174591
37726,0.020748935639858246
37727,0.22636678814888
37728,0.005344444420188665
37729,0.5887219905853271
37730,0.00747776310890913
37731,0.0855616107583046
37732,0.01525708008557558
37733,0.0275699682533741
37734,0.299612820148468
37735,0.016055092215538025
37736,0.0014639106811955571
37737,0.5359067916870117
37738,0.4656378924846649
37739,0.002388700842857361
37740,0.4737958312034607
37741,0.010598798282444477
37742,0.02734970487654209
37743,0.9061987996101379
37744,0.047116827219724655
37745,0.05560695379972458
37746,0.18886907398700714
37747,0.4748540222644806
37748,0.010872097685933113
37749,0.9621781706809998
37750,0.12931908667087555
37751,0.42069512605667114
37752,0.8359812498092651
37753,0.5339627861976624
37754,0.0023128772154450417
37755,0.1826774775981903
37756,0.005772778764367104
37757,0.035957444459199905
37758,0.06056732311844826
37759,0.031127886846661568
37760,0.00857847835868597
37761,0.8073244690895081
37762,0.08228621631860733
37763,0.6471428871154785
37764,0.0014668697258457541
37765,0.015613469295203686
37766,0.09668409079313278
37767,0.989486575126648
37768,0.020809775218367577
37769,0.9882193803787231
37770,0.013224327936768532
37771,0.03676970303058624
37772,0.010597998276352882
37773,0.9605396389961243
37774,0.03823952004313469
37775,0.5426266193389893
37776,0.39200979471206665
37777,0.5454704165458679
37778,0.007987450808286667
37779,0.3677242398262024
37780,0.2189745455980301
37781,0.06100653111934662
37782,0.2805520296096802
37783,0.0593196339905262
37784,0.02316337451338768
37785,0.9839662909507751
37786,0.5806875824928284
37787,0.6308965682983398
37788,0.9518764019012451
37789,0.30602210760116577
37790,0.5083110928535461
37791,0.07395756244659424
37792,0.46910354495048523
37793,0.2624947130680084
37794,0.024513868615031242
37795,0.15199482440948486
37796,0.25184309482574463
37797,0.2598170340061188
37798,0.31779158115386963
37799,0.5489680767059326
37800,0.01792048290371895
37801,0.9828650951385498
37802,0.7230795621871948
37803,0.03571895509958267
37804,0.8702697157859802
37805,0.022076580673456192
37806,0.32443201541900635
37807,0.013373513706028461
37808,0.11599215120077133
37809,0.6444391012191772
37810,0.6855325698852539
37811,0.023456096649169922
37812,0.9900022745132446
37813,0.02609694004058838
37814,0.23789548873901367
37815,0.007943099364638329
37816,0.06381148099899292
37817,0.11233272403478622
37818,0.0014587512705475092
37819,0.0700746700167656
37820,0.38173574209213257
37821,0.19472269713878632
37822,0.2577882707118988
37823,0.010638303123414516
37824,0.12373977154493332
37825,0.00585538474842906
37826,0.570881187915802
37827,0.8898008465766907
37828,0.8945921063423157
37829,0.518751859664917
37830,0.981601357460022
37831,0.00943818874657154
37832,0.08344671875238419
37833,0.977510929107666
37834,0.008108117617666721
37835,0.002318496583029628
37836,0.01138000376522541
37837,0.010656184516847134
37838,0.28947654366493225
37839,0.025965534150600433
37840,0.0033948307391256094
37841,0.34612247347831726
37842,0.4624704420566559
37843,0.40384072065353394
37844,0.07991721481084824
37845,0.004178202245384455
37846,0.042240653187036514
37847,0.04231218621134758
37848,0.00906456634402275
37849,0.572307288646698
37850,0.007655496243387461
37851,0.3634105324745178
37852,0.007040549069643021
37853,0.001167254289612174
37854,0.002319417893886566
37855,0.2124316245317459
37856,0.3722829520702362
37857,0.7138895392417908
